,time,customer_no,name,location,hour
3850,18:16:00,1159,Juan Turner,checkout,18
3851,18:16:00,1164,Rick Jones,dairy,18
3852,18:16:00,1166,David Jones,drinks,18
3853,18:16:00,1168,Ronny Tietjen,checkout,18
3854,18:16:00,1169,Edward Modrak,drinks,18
3855,18:16:00,1170,Dwayne Williams,dairy,18
3856,18:16:00,1171,Adrian Nelson,drinks,18
3857,18:17:00,1147,Laura Gough,fruit,18
3858,18:17:00,1161,Scott Gibson,fruit,18
3859,18:17:00,1163,Melanie Skubis,checkout,18
3860,18:17:00,1169,Edward Modrak,spices,18
3861,18:17:00,1172,Thomas Vasquez,drinks,18
3862,18:17:00,1173,Jeremy Frank,dairy,18
3863,18:17:00,1174,Christopher Howard,fruit,18
3864,18:18:00,1171,Adrian Nelson,fruit,18
3865,18:18:00,1175,Duane Sapp,fruit,18
3866,18:18:00,1176,David Curi,fruit,18
3867,18:18:00,1177,Michael Adams,spices,18
3868,18:18:00,1178,Lulu Mcelroy,dairy,18
3869,18:18:00,1179,Kristen Carlson,fruit,18
3870,18:18:00,1180,Lakiesha Serna,fruit,18
3871,18:19:00,1157,Edith Birks,checkout,18
3872,18:19:00,1165,James Mooney,drinks,18
3873,18:19:00,1166,David Jones,fruit,18
3874,18:19:00,1167,Christopher Thompson,drinks,18
3875,18:19:00,1170,Dwayne Williams,fruit,18
3876,18:19:00,1171,Adrian Nelson,checkout,18
3877,18:19:00,1173,Jeremy Frank,checkout,18
3878,18:19:00,1176,David Curi,checkout,18
3879,18:19:00,1180,Lakiesha Serna,checkout,18
3880,18:19:00,1181,Bryan Barredo,spices,18
3881,18:19:00,1182,William Maco,fruit,18
3882,18:20:00,1154,Barbara Newell,dairy,18
3883,18:20:00,1161,Scott Gibson,spices,18
3884,18:20:00,1162,Elmer Prehn,dairy,18
3885,18:20:00,1165,James Mooney,fruit,18
3886,18:20:00,1169,Edward Modrak,drinks,18
3887,18:20:00,1170,Dwayne Williams,checkout,18
3888,18:20:00,1172,Thomas Vasquez,checkout,18
3889,18:20:00,1175,Duane Sapp,spices,18
3890,18:20:00,1178,Lulu Mcelroy,spices,18
3891,18:20:00,1179,Kristen Carlson,dairy,18
3892,18:20:00,1181,Bryan Barredo,checkout,18
3893,18:20:00,1182,William Maco,dairy,18
3894,18:20:00,1183,Timothy King,dairy,18
3895,18:20:00,1184,Yolanda Self,spices,18
3896,18:20:00,1185,Maggie Rundlett,fruit,18
3897,18:21:00,1160,Judy Schuett,spices,18
3898,18:21:00,1164,Rick Jones,fruit,18
3899,18:21:00,1165,James Mooney,checkout,18
3900,18:21:00,1174,Christopher Howard,checkout,18
3901,18:21:00,1175,Duane Sapp,checkout,18
3902,18:21:00,1178,Lulu Mcelroy,drinks,18
3903,18:21:00,1184,Yolanda Self,dairy,18
3904,18:21:00,1186,Katrina Lute,drinks,18
3905,18:21:00,1187,Heather Grove,dairy,18
3906,18:21:00,1188,Janet Sinicki,drinks,18
3907,18:22:00,1147,Laura Gough,checkout,18
3908,18:22:00,1160,Judy Schuett,checkout,18
3909,18:22:00,1161,Scott Gibson,dairy,18
3910,18:22:00,1169,Edward Modrak,checkout,18
3911,18:22:00,1177,Michael Adams,dairy,18
3912,18:22:00,1179,Kristen Carlson,checkout,18
3913,18:22:00,1185,Maggie Rundlett,checkout,18
3914,18:22:00,1188,Janet Sinicki,fruit,18
3915,18:22:00,1189,Doris Ross,spices,18
3916,18:22:00,1190,John Paradiso,fruit,18
3917,18:22:00,1191,Norman Fan,spices,18
3918,18:22:00,1192,Jack Haggard,fruit,18
3919,18:22:00,1193,Elliot Briggs,spices,18
3920,18:23:00,1166,David Jones,drinks,18
3921,18:23:00,1177,Michael Adams,spices,18
3922,18:23:00,1183,Timothy King,fruit,18
3923,18:23:00,1190,John Paradiso,checkout,18
3924,18:23:00,1191,Norman Fan,fruit,18
3925,18:23:00,1192,Jack Haggard,checkout,18
3926,18:23:00,1194,Clorinda Warnke,fruit,18
3927,18:24:00,1178,Lulu Mcelroy,checkout,18
3928,18:24:00,1182,William Maco,fruit,18
3929,18:24:00,1184,Yolanda Self,spices,18
3930,18:24:00,1186,Katrina Lute,fruit,18
3931,18:24:00,1195,Kimberly Roth,spices,18
3932,18:24:00,1196,Steven Schmidt,fruit,18
3933,18:24:00,1197,David Carlson,spices,18
3934,18:24:00,1198,Robbin Rivera,spices,18
3935,18:24:00,1199,Charles Alicea,spices,18
3936,18:25:00,1154,Barbara Newell,fruit,18
3937,18:25:00,1161,Scott Gibson,checkout,18
3938,18:25:00,1164,Rick Jones,checkout,18
3939,18:25:00,1167,Christopher Thompson,fruit,18
3940,18:25:00,1184,Yolanda Self,dairy,18
3941,18:25:00,1186,Katrina Lute,checkout,18
3942,18:25:00,1187,Heather Grove,spices,18
3943,18:25:00,1188,Janet Sinicki,dairy,18
3944,18:25:00,1193,Elliot Briggs,drinks,18
3945,18:25:00,1196,Steven Schmidt,checkout,18
3946,18:25:00,1197,David Carlson,dairy,18
3947,18:25:00,1198,Robbin Rivera,checkout,18
3948,18:25:00,1200,Charles Miles,drinks,18
3949,18:25:00,1201,Douglas Butler,fruit,18
3950,18:25:00,1202,Roberta Godsey,dairy,18
3951,18:26:00,1182,William Maco,spices,18
3952,18:26:00,1183,Timothy King,checkout,18
3953,18:26:00,1184,Yolanda Self,checkout,18
3954,18:26:00,1187,Heather Grove,checkout,18
3955,18:26:00,1189,Doris Ross,fruit,18
3956,18:26:00,1191,Norman Fan,checkout,18
3957,18:26:00,1195,Kimberly Roth,fruit,18
3958,18:26:00,1199,Charles Alicea,drinks,18
3959,18:26:00,1202,Roberta Godsey,fruit,18
3960,18:26:00,1203,Kevin Bild,spices,18
3961,18:26:00,1204,Gregory Chavez,fruit,18
3962,18:26:00,1205,John Knight,dairy,18
3963,18:26:00,1206,Eduardo Godwin,fruit,18
3964,18:26:00,1207,Wanda Ely,drinks,18
3965,18:26:00,1208,Cheryl Draper,fruit,18
3966,18:27:00,1189,Doris Ross,checkout,18
3967,18:27:00,1200,Charles Miles,checkout,18
3968,18:27:00,1201,Douglas Butler,checkout,18
3969,18:27:00,1204,Gregory Chavez,checkout,18
3970,18:27:00,1206,Eduardo Godwin,checkout,18
3971,18:27:00,1207,Wanda Ely,fruit,18
3972,18:27:00,1208,Cheryl Draper,dairy,18
3973,18:27:00,1209,Phyllis Pardue,fruit,18
3974,18:27:00,1210,Donna Burr,fruit,18
3975,18:28:00,1154,Barbara Newell,checkout,18
3976,18:28:00,1162,Elmer Prehn,fruit,18
3977,18:28:00,1166,David Jones,spices,18
3978,18:28:00,1167,Christopher Thompson,checkout,18
3979,18:28:00,1194,Clorinda Warnke,dairy,18
3980,18:28:00,1195,Kimberly Roth,checkout,18
3981,18:28:00,1197,David Carlson,fruit,18
3982,18:28:00,1199,Charles Alicea,fruit,18
3983,18:28:00,1202,Roberta Godsey,drinks,18
3984,18:28:00,1207,Wanda Ely,drinks,18
3985,18:28:00,1209,Phyllis Pardue,drinks,18
3986,18:28:00,1210,Donna Burr,dairy,18
3987,18:28:00,1211,Helen Fairbank,fruit,18
3988,18:29:00,1177,Michael Adams,fruit,18
3989,18:29:00,1197,David Carlson,checkout,18
3990,18:29:00,1199,Charles Alicea,dairy,18
3991,18:29:00,1202,Roberta Godsey,fruit,18
3992,18:29:00,1203,Kevin Bild,checkout,18
3993,18:29:00,1209,Phyllis Pardue,checkout,18
3994,18:29:00,1210,Donna Burr,checkout,18
3995,18:30:00,1166,David Jones,checkout,18
3996,18:30:00,1177,Michael Adams,dairy,18
3997,18:30:00,1182,William Maco,drinks,18
3998,18:30:00,1207,Wanda Ely,fruit,18
3999,18:30:00,1211,Helen Fairbank,checkout,18
4000,18:31:00,1177,Michael Adams,spices,18
4001,18:31:00,1188,Janet Sinicki,fruit,18
4002,18:31:00,1193,Elliot Briggs,spices,18
4003,18:31:00,1194,Clorinda Warnke,spices,18
4004,18:31:00,1202,Roberta Godsey,drinks,18
4005,18:32:00,1162,Elmer Prehn,spices,18
4006,18:32:00,1194,Clorinda Warnke,fruit,18
4007,18:32:00,1202,Roberta Godsey,checkout,18
4008,18:32:00,1208,Cheryl Draper,fruit,18
4009,18:32:00,1212,Mary Mieles,fruit,18
4010,18:32:00,1213,Willie Herron,fruit,18
4011,18:33:00,1162,Elmer Prehn,dairy,18
4012,18:33:00,1177,Michael Adams,dairy,18
4013,18:33:00,1182,William Maco,checkout,18
4014,18:33:00,1188,Janet Sinicki,drinks,18
4015,18:33:00,1193,Elliot Briggs,checkout,18
4016,18:33:00,1194,Clorinda Warnke,checkout,18
4017,18:33:00,1208,Cheryl Draper,checkout,18
4018,18:33:00,1214,Diane Moore,fruit,18
4019,18:34:00,1177,Michael Adams,spices,18
4020,18:34:00,1188,Janet Sinicki,checkout,18
4021,18:34:00,1205,John Knight,checkout,18
4022,18:34:00,1213,Willie Herron,checkout,18
4023,18:34:00,1215,Deanna Speas,fruit,18
4024,18:35:00,1162,Elmer Prehn,drinks,18
4025,18:35:00,1177,Michael Adams,drinks,18
4026,18:35:00,1199,Charles Alicea,spices,18
4027,18:35:00,1207,Wanda Ely,checkout,18
4028,18:35:00,1214,Diane Moore,checkout,18
4029,18:35:00,1215,Deanna Speas,checkout,18
4030,18:36:00,1199,Charles Alicea,drinks,18
4031,18:36:00,1216,Rachel Losee,spices,18
4032,18:36:00,1217,Brenda Keene,fruit,18
4033,18:37:00,1162,Elmer Prehn,spices,18
4034,18:37:00,1212,Mary Mieles,spices,18
4035,18:37:00,1216,Rachel Losee,checkout,18
4036,18:37:00,1218,Rhoda Alsup,drinks,18
4037,18:37:00,1219,Carole Hill,fruit,18
4038,18:37:00,1220,Michelle Baker,fruit,18
4039,18:37:00,1221,Virginia Garcia,fruit,18
4040,18:37:00,1222,Jaclyn Looney,drinks,18
4041,18:38:00,1162,Elmer Prehn,checkout,18
4042,18:38:00,1212,Mary Mieles,drinks,18
4043,18:38:00,1221,Virginia Garcia,checkout,18
4044,18:38:00,1223,Antonio Hane,spices,18
4045,18:38:00,1224,Charles Stout,fruit,18
4046,18:38:00,1225,Lloyd Hawkins,fruit,18
4047,18:39:00,1218,Rhoda Alsup,checkout,18
4048,18:39:00,1219,Carole Hill,drinks,18
4049,18:39:00,1222,Jaclyn Looney,spices,18
4050,18:39:00,1223,Antonio Hane,drinks,18
4051,18:39:00,1225,Lloyd Hawkins,checkout,18
4052,18:39:00,1226,Natalie Jones,dairy,18
4053,18:40:00,1177,Michael Adams,checkout,18
4054,18:40:00,1219,Carole Hill,spices,18
4055,18:40:00,1220,Michelle Baker,checkout,18
4056,18:40:00,1223,Antonio Hane,checkout,18
4057,18:40:00,1227,Bianca Seeley,dairy,18
4058,18:41:00,1199,Charles Alicea,checkout,18
4059,18:41:00,1212,Mary Mieles,spices,18
4060,18:41:00,1222,Jaclyn Looney,drinks,18
4061,18:41:00,1224,Charles Stout,checkout,18
4062,18:41:00,1228,Kathleen Hansen,dairy,18
4063,18:41:00,1229,Jennifer Bartoletti,fruit,18
4064,18:41:00,1230,Ronald Edwards,spices,18
4065,18:42:00,1217,Brenda Keene,checkout,18
4066,18:42:00,1219,Carole Hill,drinks,18
4067,18:42:00,1222,Jaclyn Looney,spices,18
4068,18:42:00,1230,Ronald Edwards,dairy,18
4069,18:42:00,1231,Pamela Briscoe,drinks,18
4070,18:43:00,1212,Mary Mieles,checkout,18
4071,18:43:00,1219,Carole Hill,spices,18
4072,18:43:00,1230,Ronald Edwards,checkout,18
4073,18:43:00,1232,Edwin Clark,spices,18
4074,18:43:00,1233,Matthew Gore,dairy,18
4075,18:43:00,1234,Kathleen Elamin,fruit,18
4076,18:43:00,1235,Lacy Sackal,fruit,18
4077,18:43:00,1236,Connie Mackenzie,fruit,18
4078,18:44:00,1222,Jaclyn Looney,checkout,18
4079,18:44:00,1227,Bianca Seeley,checkout,18
4080,18:44:00,1237,Elizabeth Sturgill,fruit,18
4081,18:44:00,1238,Joel Conway,fruit,18
4082,18:44:00,1239,Earl Bass,dairy,18
4083,18:44:00,1240,Dale Briscoe,fruit,18
4084,18:44:00,1241,Anthony Roberts,fruit,18
4085,18:45:00,1226,Natalie Jones,drinks,18
4086,18:45:00,1228,Kathleen Hansen,spices,18
4087,18:45:00,1231,Pamela Briscoe,fruit,18
4088,18:45:00,1234,Kathleen Elamin,checkout,18
4089,18:45:00,1236,Connie Mackenzie,checkout,18
4090,18:45:00,1237,Elizabeth Sturgill,dairy,18
4091,18:45:00,1239,Earl Bass,spices,18
4092,18:45:00,1242,Helen Brown,fruit,18
4093,18:45:00,1243,Keisha Frick,drinks,18
4094,18:46:00,1219,Carole Hill,checkout,18
4095,18:46:00,1226,Natalie Jones,fruit,18
4096,18:46:00,1229,Jennifer Bartoletti,checkout,18
4097,18:46:00,1237,Elizabeth Sturgill,spices,18
4098,18:46:00,1239,Earl Bass,checkout,18
4099,18:46:00,1244,Fannie Henderson,dairy,18
4100,18:46:00,1245,Mona Nicholson,dairy,18
4101,18:46:00,1246,Laura Wilson,fruit,18
4102,18:46:00,1247,Lizeth Diehl,drinks,18
4103,18:47:00,1232,Edwin Clark,drinks,18
4104,18:47:00,1237,Elizabeth Sturgill,dairy,18
4105,18:47:00,1243,Keisha Frick,checkout,18
4106,18:47:00,1244,Fannie Henderson,fruit,18
4107,18:47:00,1248,Delphine Baker,drinks,18
4108,18:47:00,1249,George Mullis,spices,18
4109,18:47:00,1250,Marshall Carpenter,drinks,18
4110,18:47:00,1251,Edwin Pursell,drinks,18
4111,18:47:00,1252,Pedro Hanna,fruit,18
4112,18:48:00,1228,Kathleen Hansen,drinks,18
4113,18:48:00,1231,Pamela Briscoe,checkout,18
4114,18:48:00,1240,Dale Briscoe,dairy,18
4115,18:48:00,1244,Fannie Henderson,dairy,18
4116,18:48:00,1246,Laura Wilson,spices,18
4117,18:48:00,1248,Delphine Baker,checkout,18
4118,18:48:00,1249,George Mullis,checkout,18
4119,18:48:00,1250,Marshall Carpenter,spices,18
4120,18:48:00,1252,Pedro Hanna,checkout,18
4121,18:48:00,1253,Cora Stamm,fruit,18
4122,18:48:00,1254,James Perry,fruit,18
4123,18:49:00,1228,Kathleen Hansen,spices,18
4124,18:49:00,1232,Edwin Clark,spices,18
4125,18:49:00,1238,Joel Conway,checkout,18
4126,18:49:00,1240,Dale Briscoe,checkout,18
4127,18:49:00,1242,Helen Brown,spices,18
4128,18:49:00,1244,Fannie Henderson,drinks,18
4129,18:49:00,1246,Laura Wilson,drinks,18
4130,18:49:00,1250,Marshall Carpenter,drinks,18
4131,18:49:00,1251,Edwin Pursell,spices,18
4132,18:49:00,1254,James Perry,dairy,18
4133,18:49:00,1255,Ronald Frenz,spices,18
4134,18:49:00,1256,Melinda Guillory,dairy,18
4135,18:50:00,1228,Kathleen Hansen,drinks,18
4136,18:50:00,1232,Edwin Clark,dairy,18
4137,18:50:00,1233,Matthew Gore,drinks,18
4138,18:50:00,1251,Edwin Pursell,dairy,18
4139,18:50:00,1257,John Johnson,spices,18
4140,18:50:00,1258,Jose Johnson,dairy,18
4141,18:50:00,1259,Phyllis Stuart,dairy,18
4142,18:50:00,1260,Michael Galindo,drinks,18
4143,18:51:00,1226,Natalie Jones,drinks,18
4144,18:51:00,1232,Edwin Clark,spices,18
4145,18:51:00,1233,Matthew Gore,spices,18
4146,18:51:00,1241,Anthony Roberts,dairy,18
4147,18:51:00,1242,Helen Brown,checkout,18
4148,18:51:00,1244,Fannie Henderson,checkout,18
4149,18:51:00,1246,Laura Wilson,spices,18
4150,18:51:00,1250,Marshall Carpenter,checkout,18
4151,18:51:00,1251,Edwin Pursell,checkout,18
4152,18:51:00,1255,Ronald Frenz,fruit,18
4153,18:51:00,1258,Jose Johnson,fruit,18
4154,18:51:00,1260,Michael Galindo,checkout,18
4155,18:51:00,1261,Susan Sanchez,fruit,18
4156,18:51:00,1262,Wesley Brown,fruit,18
4157,18:51:00,1263,Jean Craig,fruit,18
4158,18:51:00,1264,Lisandra Youngman,drinks,18
4159,18:51:00,1265,Rochelle Hollen,dairy,18
4160,18:52:00,1226,Natalie Jones,checkout,18
4161,18:52:00,1232,Edwin Clark,checkout,18
4162,18:52:00,1233,Matthew Gore,fruit,18
4163,18:52:00,1235,Lacy Sackal,dairy,18
4164,18:52:00,1245,Mona Nicholson,spices,18
4165,18:52:00,1246,Laura Wilson,drinks,18
4166,18:52:00,1253,Cora Stamm,spices,18
4167,18:52:00,1254,James Perry,fruit,18
4168,18:52:00,1255,Ronald Frenz,drinks,18
4169,18:52:00,1261,Susan Sanchez,checkout,18
4170,18:52:00,1263,Jean Craig,checkout,18
4171,18:52:00,1265,Rochelle Hollen,checkout,18
4172,18:53:00,1228,Kathleen Hansen,spices,18
4173,18:53:00,1241,Anthony Roberts,drinks,18
4174,18:53:00,1254,James Perry,checkout,18
4175,18:53:00,1256,Melinda Guillory,spices,18
4176,18:53:00,1258,Jose Johnson,checkout,18
4177,18:53:00,1259,Phyllis Stuart,fruit,18
4178,18:53:00,1262,Wesley Brown,checkout,18
4179,18:54:00,1228,Kathleen Hansen,drinks,18
4180,18:54:00,1233,Matthew Gore,drinks,18
4181,18:54:00,1241,Anthony Roberts,checkout,18
4182,18:54:00,1245,Mona Nicholson,dairy,18
4183,18:54:00,1247,Lizeth Diehl,fruit,18
4184,18:54:00,1253,Cora Stamm,dairy,18
4185,18:54:00,1255,Ronald Frenz,checkout,18
4186,18:54:00,1256,Melinda Guillory,drinks,18
4187,18:55:00,1228,Kathleen Hansen,spices,18
4188,18:55:00,1235,Lacy Sackal,fruit,18
4189,18:55:00,1257,John Johnson,drinks,18
4190,18:55:00,1266,Regena Marcum,drinks,18
4191,18:55:00,1267,Dawn Tew,fruit,18
4192,18:55:00,1268,David Evans,fruit,18
4193,18:56:00,1228,Kathleen Hansen,drinks,18
4194,18:56:00,1246,Laura Wilson,checkout,18
4195,18:56:00,1247,Lizeth Diehl,checkout,18
4196,18:56:00,1256,Melinda Guillory,dairy,18
4197,18:56:00,1259,Phyllis Stuart,dairy,18
4198,18:56:00,1264,Lisandra Youngman,fruit,18
4199,18:56:00,1266,Regena Marcum,spices,18
4200,18:56:00,1269,Emily Jethva,fruit,18
4201,18:57:00,1233,Matthew Gore,checkout,18
4202,18:57:00,1235,Lacy Sackal,drinks,18
4203,18:57:00,1237,Elizabeth Sturgill,fruit,18
4204,18:57:00,1266,Regena Marcum,dairy,18
4205,18:57:00,1270,Gwen Moretti,dairy,18
4206,18:58:00,1235,Lacy Sackal,spices,18
4207,18:58:00,1237,Elizabeth Sturgill,checkout,18
4208,18:58:00,1253,Cora Stamm,spices,18
4209,18:58:00,1257,John Johnson,spices,18
4210,18:58:00,1264,Lisandra Youngman,checkout,18
4211,18:58:00,1267,Dawn Tew,checkout,18
4212,18:58:00,1268,David Evans,dairy,18
4213,18:58:00,1271,Barbara Greene,dairy,18
4214,18:59:00,1228,Kathleen Hansen,fruit,18
4215,18:59:00,1235,Lacy Sackal,drinks,18
4216,18:59:00,1257,John Johnson,drinks,18
4217,18:59:00,1269,Emily Jethva,dairy,18
4218,18:59:00,1272,Donald Pritchard,dairy,18
4219,18:59:00,1273,Julianna Field,drinks,18
4220,18:59:00,1274,Sharon Azim,drinks,18
4221,18:59:00,1275,Randall Brennan,fruit,18
4222,18:59:00,1276,Monique Smith,dairy,18
4223,19:00:00,1235,Lacy Sackal,fruit,19
4224,19:00:00,1253,Cora Stamm,fruit,19
4225,19:00:00,1256,Melinda Guillory,checkout,19
4226,19:00:00,1259,Phyllis Stuart,fruit,19
4227,19:00:00,1268,David Evans,checkout,19
4228,19:00:00,1269,Emily Jethva,drinks,19
4229,19:00:00,1270,Gwen Moretti,spices,19
4230,19:00:00,1273,Julianna Field,checkout,19
4231,19:00:00,1274,Sharon Azim,fruit,19
4232,19:01:00,1235,Lacy Sackal,checkout,19
4233,19:01:00,1259,Phyllis Stuart,spices,19
4234,19:01:00,1269,Emily Jethva,checkout,19
4235,19:01:00,1270,Gwen Moretti,drinks,19
4236,19:01:00,1274,Sharon Azim,dairy,19
4237,19:01:00,1275,Randall Brennan,checkout,19
4238,19:01:00,1276,Monique Smith,spices,19
4239,19:01:00,1277,Rachel Williams,fruit,19
4240,19:01:00,1278,George Hermosillo,dairy,19
4241,19:01:00,1279,Deane Wells,dairy,19
4242,19:01:00,1280,Matt Buffington,fruit,19
4243,19:02:00,1228,Kathleen Hansen,checkout,19
4244,19:02:00,1277,Rachel Williams,checkout,19
4245,19:02:00,1278,George Hermosillo,spices,19
4246,19:02:00,1281,Joanie Hubbard,fruit,19
4247,19:03:00,1257,John Johnson,checkout,19
4248,19:03:00,1259,Phyllis Stuart,checkout,19
4249,19:03:00,1272,Donald Pritchard,checkout,19
4250,19:03:00,1276,Monique Smith,checkout,19
4251,19:03:00,1278,George Hermosillo,checkout,19
4252,19:03:00,1282,Jackie Harris,dairy,19
4253,19:03:00,1283,Dominic Bullock,fruit,19
4254,19:04:00,1266,Regena Marcum,spices,19
4255,19:04:00,1270,Gwen Moretti,checkout,19
4256,19:04:00,1279,Deane Wells,fruit,19
4257,19:04:00,1282,Jackie Harris,fruit,19
4258,19:04:00,1284,Sheila Seguin,fruit,19
4259,19:05:00,1253,Cora Stamm,checkout,19
4260,19:05:00,1266,Regena Marcum,dairy,19
4261,19:05:00,1279,Deane Wells,drinks,19
4262,19:05:00,1281,Joanie Hubbard,checkout,19
4263,19:05:00,1282,Jackie Harris,checkout,19
4264,19:05:00,1283,Dominic Bullock,drinks,19
4265,19:05:00,1284,Sheila Seguin,checkout,19
4266,19:06:00,1274,Sharon Azim,checkout,19
4267,19:06:00,1283,Dominic Bullock,dairy,19
4268,19:06:00,1285,George Vick,fruit,19
4269,19:06:00,1286,Major Brokaw,spices,19
4270,19:07:00,1245,Mona Nicholson,drinks,19
4271,19:07:00,1266,Regena Marcum,fruit,19
4272,19:07:00,1285,George Vick,checkout,19
4273,19:07:00,1287,Stefan Beaudry,drinks,19
4274,19:07:00,1288,Wm Martinek,dairy,19
4275,19:07:00,1289,Kendrick Brown,dairy,19
4276,19:07:00,1290,Grant Woodley,fruit,19
4277,19:07:00,1291,Justin Haines,fruit,19
4278,19:07:00,1292,Janine Chatman,dairy,19
4279,19:07:00,1293,Robert Hall,spices,19
4280,19:07:00,1294,Russell Viele,spices,19
4281,19:07:00,1295,Marilyn Lubinski,fruit,19
4282,19:08:00,1280,Matt Buffington,checkout,19
4283,19:08:00,1286,Major Brokaw,dairy,19
4284,19:08:00,1288,Wm Martinek,checkout,19
4285,19:08:00,1291,Justin Haines,dairy,19
4286,19:08:00,1292,Janine Chatman,checkout,19
4287,19:08:00,1293,Robert Hall,drinks,19
4288,19:08:00,1294,Russell Viele,drinks,19
4289,19:08:00,1296,Paula Vaillancourt,fruit,19
4290,19:08:00,1297,Sharon Roman,fruit,19
4291,19:08:00,1298,Brandy Potts,drinks,19
4292,19:08:00,1299,Louis Price,drinks,19
4293,19:08:00,1300,Mary Paik,fruit,19
4294,19:09:00,1245,Mona Nicholson,checkout,19
4295,19:09:00,1279,Deane Wells,checkout,19
4296,19:09:00,1290,Grant Woodley,checkout,19
4297,19:09:00,1293,Robert Hall,checkout,19
4298,19:09:00,1294,Russell Viele,checkout,19
4299,19:09:00,1296,Paula Vaillancourt,checkout,19
4300,19:09:00,1297,Sharon Roman,dairy,19
4301,19:09:00,1298,Brandy Potts,spices,19
4302,19:09:00,1299,Louis Price,spices,19
4303,19:09:00,1301,Alana Diaz,dairy,19
4304,19:09:00,1302,Claude Jones,dairy,19
4305,19:10:00,1283,Dominic Bullock,checkout,19
4306,19:10:00,1287,Stefan Beaudry,spices,19
4307,19:10:00,1289,Kendrick Brown,checkout,19
4308,19:10:00,1298,Brandy Potts,drinks,19
4309,19:10:00,1300,Mary Paik,drinks,19
4310,19:10:00,1301,Alana Diaz,drinks,19
4311,19:10:00,1303,Rodney Clark,fruit,19
4312,19:10:00,1304,Marlene Grewe,dairy,19
4313,19:10:00,1305,Gabriel Deforest,dairy,19
4314,19:10:00,1306,Leroy Brown,dairy,19
4315,19:10:00,1307,Chad Augustine,fruit,19
4316,19:10:00,1308,Daniel Steib,fruit,19
4317,19:11:00,1286,Major Brokaw,checkout,19
4318,19:11:00,1295,Marilyn Lubinski,dairy,19
4319,19:11:00,1301,Alana Diaz,checkout,19
4320,19:11:00,1302,Claude Jones,checkout,19
4321,19:11:00,1303,Rodney Clark,checkout,19
4322,19:11:00,1307,Chad Augustine,spices,19
4323,19:11:00,1308,Daniel Steib,checkout,19
4324,19:12:00,1266,Regena Marcum,checkout,19
4325,19:12:00,1291,Justin Haines,spices,19
4326,19:12:00,1298,Brandy Potts,spices,19
4327,19:12:00,1299,Louis Price,fruit,19
4328,19:12:00,1300,Mary Paik,checkout,19
4329,19:12:00,1306,Leroy Brown,checkout,19
4330,19:12:00,1307,Chad Augustine,drinks,19
4331,19:12:00,1309,Theresa Malveaux,spices,19
4332,19:12:00,1310,Sandra Fifield,dairy,19
4333,19:12:00,1311,James Waters,fruit,19
4334,19:13:00,1287,Stefan Beaudry,dairy,19
4335,19:13:00,1298,Brandy Potts,checkout,19
4336,19:13:00,1299,Louis Price,checkout,19
4337,19:13:00,1307,Chad Augustine,checkout,19
4338,19:13:00,1309,Theresa Malveaux,dairy,19
4339,19:13:00,1312,Melissa Hill,dairy,19
4340,19:13:00,1313,Kathy Jones,dairy,19
4341,19:14:00,1291,Justin Haines,fruit,19
4342,19:14:00,1304,Marlene Grewe,checkout,19
4343,19:14:00,1313,Kathy Jones,drinks,19
4344,19:14:00,1314,Louis Landin,spices,19
4345,19:15:00,1295,Marilyn Lubinski,checkout,19
4346,19:15:00,1311,James Waters,dairy,19
4347,19:15:00,1312,Melissa Hill,drinks,19
4348,19:15:00,1313,Kathy Jones,checkout,19
4349,19:15:00,1315,Frank Coleman,fruit,19
4350,19:15:00,1316,Frances Mcgraw,spices,19
4351,19:15:00,1317,Benjamin Alston,drinks,19
4352,19:15:00,1318,Shannon Tennant,dairy,19
4353,19:15:00,1319,Lucile Bivins,fruit,19
4354,19:16:00,1305,Gabriel Deforest,checkout,19
4355,19:16:00,1311,James Waters,spices,19
4356,19:16:00,1314,Louis Landin,fruit,19
4357,19:16:00,1315,Frank Coleman,spices,19
4358,19:16:00,1320,David Colquitt,dairy,19
4359,19:16:00,1321,Frank Gibson,fruit,19
4360,19:16:00,1322,Gary Stone,spices,19
4361,19:16:00,1323,Ronald Bennett,fruit,19
4362,19:16:00,1324,Sadie Lawler,drinks,19
4363,19:17:00,1291,Justin Haines,checkout,19
4364,19:17:00,1311,James Waters,fruit,19
4365,19:17:00,1316,Frances Mcgraw,checkout,19
4366,19:17:00,1317,Benjamin Alston,fruit,19
4367,19:17:00,1321,Frank Gibson,checkout,19
4368,19:18:00,1310,Sandra Fifield,spices,19
4369,19:18:00,1311,James Waters,checkout,19
4370,19:18:00,1315,Frank Coleman,checkout,19
4371,19:18:00,1317,Benjamin Alston,spices,19
4372,19:18:00,1319,Lucile Bivins,checkout,19
4373,19:18:00,1322,Gary Stone,drinks,19
4374,19:19:00,1271,Barbara Greene,checkout,19
4375,19:19:00,1297,Sharon Roman,checkout,19
4376,19:19:00,1310,Sandra Fifield,drinks,19
4377,19:19:00,1317,Benjamin Alston,fruit,19
4378,19:19:00,1318,Shannon Tennant,drinks,19
4379,19:19:00,1322,Gary Stone,checkout,19
4380,19:19:00,1325,Carla Barnes,spices,19
4381,19:20:00,1287,Stefan Beaudry,spices,19
4382,19:20:00,1318,Shannon Tennant,checkout,19
4383,19:20:00,1323,Ronald Bennett,checkout,19
4384,19:20:00,1325,Carla Barnes,dairy,19
4385,19:20:00,1326,Donald Nault,fruit,19
